Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,broad-scale_environmental_context,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_local_scale,environmental_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,source_material_id,SRA Study,host_common_name,Host_Diet,host_genotype,host_intranasal_treatment,host_sex,host_subject_id,host_strain,neg_cont_type,pos_cont_type
SRR29055055,AMPLICON,502,72790,PRJNA1111477,SAMN41393741,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,114488,DUKE UNIVERSITY,2023-01-12,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,SRX24579835,uncalculated,uncalculated,missing: control sample,not applicable,Illumina MiSeq,not applicable,337,PAIRED,PCR,GENOMIC,metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,PSPro-Kit-blank-12,337,SRP508123,,,,,,,,DNA Extraction Blank,
SRR29055056,AMPLICON,502,7136432,PRJNA1111477,SAMN41393617,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,3895519,DUKE UNIVERSITY,2022-09-07,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",Mouse Stool,not applicable,SRX24579834,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,336,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-755_Week_0_Label336,336,SRP508123,Mouse,Normal_Chow,"Knockout\, Glp1r(-/-)",House dust mite,female,JI-755,C57BL/6,,
SRR29055057,AMPLICON,502,6988342,PRJNA1111477,SAMN41393620,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,3802355,DUKE UNIVERSITY,2022-09-07,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",Mouse Stool,not applicable,SRX24579833,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,335,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-756_Week_0_Label335,335,SRP508123,Mouse,Normal_Chow,"Knockout\, Glp1r(-/-)",House dust mite,female,JI-756,C57BL/6,,
SRR29055058,AMPLICON,502,5759948,PRJNA1111477,SAMN41393616,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,3189155,DUKE UNIVERSITY,2022-09-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Mouse Stool,not applicable,SRX24579832,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,334,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-755_Week_10_Label334,334,SRP508123,Mouse,Normal_Chow,"Knockout\, Glp1r(-/-)",House dust mite,female,JI-755,C57BL/6,,
SRR29055059,AMPLICON,502,7276490,PRJNA1111477,SAMN41393623,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,4090622,DUKE UNIVERSITY,2022-09-07,public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",Mouse Stool,not applicable,SRX24579831,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,333,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-757_Week_0_Label333,333,SRP508123,Mouse,Normal_Chow,"Knockout\, Glp1r(-/-)",Phosphate buffer saline,female,JI-757,C57BL/6,,
SRR29055060,AMPLICON,502,15980166,PRJNA1111477,SAMN41393615,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,9164291,DUKE UNIVERSITY,2022-09-07,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",Mouse Stool,not applicable,SRX24579830,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,331,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-755_Week_13_Label331,331,SRP508123,Mouse,Normal_Chow,"Knockout\, Glp1r(-/-)",House dust mite,female,JI-755,C57BL/6,,
SRR29055061,AMPLICON,502,12992262,PRJNA1111477,SAMN41393626,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,7525049,DUKE UNIVERSITY,2022-09-07,public,"run.zq,sra,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",Mouse Stool,not applicable,SRX24579829,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,330,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-758_Week_0_Label330,330,SRP508123,Mouse,Normal_Chow,"Knockout\, Glp1r(-/-)",Phosphate buffer saline,female,JI-758,C57BL/6,,
SRR29055062,AMPLICON,502,687740,PRJNA1111477,SAMN41393642,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,447205,DUKE UNIVERSITY,2022-09-09,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",Mouse Stool,not applicable,SRX24579828,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,328,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:21:00Z,1,Fecal_JI-764_Week_13_Label328,328,SRP508123,Mouse,High_Fat_Diet,"Knockout\, Glp1r(-/-)",Phosphate buffer saline,female,JI-764,C57BL/6,,
SRR29055063,AMPLICON,502,8857790,PRJNA1111477,SAMN41393619,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,4783323,DUKE UNIVERSITY,2022-09-07,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",Mouse Stool,not applicable,SRX24579827,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,327,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-756_Week_10_Label327,327,SRP508123,Mouse,Normal_Chow,"Knockout\, Glp1r(-/-)",House dust mite,female,JI-756,C57BL/6,,
SRR29055064,AMPLICON,502,53212,PRJNA1111477,SAMN41393724,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,96774,DUKE UNIVERSITY,2022-04-15,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,SRX24579826,uncalculated,uncalculated,missing: control sample,not applicable,Illumina MiSeq,not applicable,20,PAIRED,PCR,GENOMIC,metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,PSPro-Kit-blank-1,20,SRP508123,,,,,,,,DNA Extraction Blank,
SRR29055065,AMPLICON,502,16340100,PRJNA1111477,SAMN41393641,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,8858928,DUKE UNIVERSITY,2022-09-09,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",Mouse Stool,not applicable,SRX24579825,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,326,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-764_Week_10_Label326,326,SRP508123,Mouse,High_Fat_Diet,"Knockout\, Glp1r(-/-)",Phosphate buffer saline,female,JI-764,C57BL/6,,
SRR29055066,AMPLICON,502,11821598,PRJNA1111477,SAMN41393591,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,6246818,DUKE UNIVERSITY,2022-09-06,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",Mouse Stool,not applicable,SRX24579824,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,325,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-745_Week_13_Label325,325,SRP508123,Mouse,High_Fat_Diet,"Knockout\, Glp1r(-/-)",Phosphate buffer saline,female,JI-745,C57BL/6,,
SRR29055067,AMPLICON,502,5819686,PRJNA1111477,SAMN41393644,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,3154007,DUKE UNIVERSITY,2022-09-09,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",Mouse Stool,not applicable,SRX24579823,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,324,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-765_Week_0_Label324,324,SRP508123,Mouse,High_Fat_Diet,"Knockout\, Glp1r(-/-)",Phosphate buffer saline,female,JI-765,C57BL/6,,
SRR29055068,AMPLICON,502,3275550,PRJNA1111477,SAMN41393640,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,1833272,DUKE UNIVERSITY,2022-09-09,public,"sra,run.zq,fastq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",Mouse Stool,not applicable,SRX24579822,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,322,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:21:00Z,1,Fecal_JI-763_Week_13_Label322,322,SRP508123,Mouse,High_Fat_Diet,"Knockout\, Glp1r(-/-)",House dust mite,female,JI-763,C57BL/6,,
SRR29055069,AMPLICON,502,9022446,PRJNA1111477,SAMN41393593,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,4936933,DUKE UNIVERSITY,2022-09-06,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",Mouse Stool,not applicable,SRX24579821,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,321,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-746_Week_13_Label321,321,SRP508123,Mouse,High_Fat_Diet,"Knockout\, Glp1r(-/-)",Phosphate buffer saline,male,JI-746,C57BL/6,,
SRR29055070,AMPLICON,502,8362818,PRJNA1111477,SAMN41393590,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,4645316,DUKE UNIVERSITY,2022-09-02,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",Mouse Stool,not applicable,SRX24579820,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,258,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-744_Week_0_Label258,258,SRP508123,Mouse,Normal_Chow,"Wild type\, GLP1r(+/+)",Phosphate buffer saline,male,JI-744,C57BL/6,,
SRR29055071,AMPLICON,502,10693604,PRJNA1111477,SAMN41393552,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,5774013,DUKE UNIVERSITY,2022-08-31,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",Mouse Stool,not applicable,SRX24579819,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,257,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-730_Week_13_Label257,257,SRP508123,Mouse,High_Fat_Diet,"Knockout\, Glp1r(-/-)",House dust mite,male,JI-730,C57BL/6,,
SRR29055072,AMPLICON,502,11741780,PRJNA1111477,SAMN41393585,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,6380985,DUKE UNIVERSITY,2022-09-02,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",Mouse Stool,not applicable,SRX24579818,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,255,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-742_Week_0_Label255,255,SRP508123,Mouse,Normal_Chow,"Wild type\, GLP1r(+/+)",House dust mite,male,JI-742,C57BL/6,,
SRR29055073,AMPLICON,502,9418524,PRJNA1111477,SAMN41393568,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,4985517,DUKE UNIVERSITY,2022-09-01,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",Mouse Stool,not applicable,SRX24579817,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,253,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-736_Week_13_Label253,253,SRP508123,Mouse,High_Fat_Diet,"Wild type\, GLP1r(+/+)",House dust mite,male,JI-736,C57BL/6,,
SRR29055074,AMPLICON,502,13687532,PRJNA1111477,SAMN41393565,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,7355494,DUKE UNIVERSITY,2022-09-01,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",Mouse Stool,not applicable,SRX24579816,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,252,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-735_Week_13_Label252,252,SRP508123,Mouse,High_Fat_Diet,"Knockout\, Glp1r(-/-)",House dust mite,female,JI-735,C57BL/6,,
SRR29055075,AMPLICON,502,12939552,PRJNA1111477,SAMN41393556,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,6974079,DUKE UNIVERSITY,2022-08-31,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",Mouse Stool,not applicable,SRX24579815,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,251,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-732_Week_13_Label251,251,SRP508123,Mouse,High_Fat_Diet,"Knockout\, Glp1r(-/-)",Phosphate buffer saline,male,JI-732,C57BL/6,,
SRR29055076,AMPLICON,502,4835766,PRJNA1111477,SAMN41393575,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,2650910,DUKE UNIVERSITY,2022-09-01,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",Mouse Stool,not applicable,SRX24579814,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,249,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-739_Week_0_Label249,249,SRP508123,Mouse,High_Fat_Diet,"Wild type\, GLP1r(+/+)",Phosphate buffer saline,male,JI-739,C57BL/6,,
SRR29055077,AMPLICON,502,10315096,PRJNA1111477,SAMN41393526,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,6276324,DUKE UNIVERSITY,2022-03-08,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",Mouse Stool,not applicable,SRX24579813,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,13,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-689_Week_13_Label13,13,SRP508123,Mouse,High_Fat_Diet,"Knockout\, Glp1r(-/-)",Phosphate buffer saline,female,JI-689,C57BL/6,,
SRR29055078,AMPLICON,502,9212202,PRJNA1111477,SAMN41393549,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,4879188,DUKE UNIVERSITY,2022-08-31,public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",Mouse Stool,not applicable,SRX24579812,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,248,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-729_Week_13_Label248,248,SRP508123,Mouse,High_Fat_Diet,"Wild type\, GLP1r(+/+)",Phosphate buffer saline,male,JI-729,C57BL/6,,
SRR29055079,AMPLICON,502,9478764,PRJNA1111477,SAMN41393574,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,4831202,DUKE UNIVERSITY,2022-09-01,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",Mouse Stool,not applicable,SRX24579811,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,247,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-739_Week_10_Label247,247,SRP508123,Mouse,High_Fat_Diet,"Wild type\, GLP1r(+/+)",Phosphate buffer saline,male,JI-739,C57BL/6,,
SRR29055080,AMPLICON,502,9287000,PRJNA1111477,SAMN41393564,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,5080833,DUKE UNIVERSITY,2022-09-01,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",Mouse Stool,not applicable,SRX24579810,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,246,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-735_Week_0_Label246,246,SRP508123,Mouse,High_Fat_Diet,"Knockout\, Glp1r(-/-)",House dust mite,female,JI-735,C57BL/6,,
SRR29055081,AMPLICON,502,8162018,PRJNA1111477,SAMN41393560,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,4450966,DUKE UNIVERSITY,2022-08-31,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",Mouse Stool,not applicable,SRX24579809,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,245,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-733_Week_0_Label245,245,SRP508123,Mouse,High_Fat_Diet,"Knockout\, Glp1r(-/-)",House dust mite,male,JI-733,C57BL/6,,
SRR29055082,AMPLICON,502,13921464,PRJNA1111477,SAMN41393559,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,7323237,DUKE UNIVERSITY,2022-08-31,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",Mouse Stool,not applicable,SRX24579808,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,244,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-733_Week_13_Label244,244,SRP508123,Mouse,High_Fat_Diet,"Knockout\, Glp1r(-/-)",House dust mite,male,JI-733,C57BL/6,,
SRR29055083,AMPLICON,502,12312554,PRJNA1111477,SAMN41393572,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,6625481,DUKE UNIVERSITY,2022-09-01,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",Mouse Stool,not applicable,SRX24579807,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,242,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:21:00Z,1,Fecal_JI-737_Week_13_Label242,242,SRP508123,Mouse,High_Fat_Diet,"Wild type\, GLP1r(+/+)",Phosphate buffer saline,male,JI-737,C57BL/6,,
SRR29055084,AMPLICON,502,7013442,PRJNA1111477,SAMN41393571,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,3755731,DUKE UNIVERSITY,2022-09-01,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",Mouse Stool,not applicable,SRX24579806,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,241,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:21:00Z,1,Fecal_JI-737_Week_10_Label241,241,SRP508123,Mouse,High_Fat_Diet,"Wild type\, GLP1r(+/+)",Phosphate buffer saline,male,JI-737,C57BL/6,,
SRR29055085,AMPLICON,502,11960150,PRJNA1111477,SAMN41393570,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,6454915,DUKE UNIVERSITY,2022-09-01,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",Mouse Stool,not applicable,SRX24579805,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,240,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-737_Week_0_Label240,240,SRP508123,Mouse,High_Fat_Diet,"Wild type\, GLP1r(+/+)",Phosphate buffer saline,male,JI-737,C57BL/6,,
SRR29055086,AMPLICON,502,4186178,PRJNA1111477,SAMN41393567,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,2272897,DUKE UNIVERSITY,2022-09-01,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",Mouse Stool,not applicable,SRX24579804,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,239,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:21:00Z,1,Fecal_JI-736_Week_0_Label239,239,SRP508123,Mouse,High_Fat_Diet,"Wild type\, GLP1r(+/+)",House dust mite,male,JI-736,C57BL/6,,
SRR29055087,AMPLICON,502,40160,PRJNA1111477,SAMN41393732,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,91780,DUKE UNIVERSITY,2023-01-03,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,SRX24579803,uncalculated,uncalculated,missing: control sample,not applicable,Illumina MiSeq,not applicable,238,PAIRED,PCR,GENOMIC,metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:21:00Z,1,PSPro-Elution-Buffer-Blank-2,238,SRP508123,,,,,,,,DNA Extraction Blank,
SRR29055088,AMPLICON,502,14337622,PRJNA1111477,SAMN41393497,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,8227225,DUKE UNIVERSITY,2022-03-01,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",Mouse Stool,not applicable,SRX24579802,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,12,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:21:00Z,1,Fecal_JI-671_Week_13_Label12,12,SRP508123,Mouse,High_Fat_Diet,"Knockout\, Glp1r(-/-)",House dust mite,female,JI-671,C57BL/6,,
SRR29055089,AMPLICON,502,31124,PRJNA1111477,SAMN41393731,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,86188,DUKE UNIVERSITY,2023-01-03,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,SRX24579801,uncalculated,uncalculated,missing: control sample,not applicable,Illumina MiSeq,not applicable,237,PAIRED,PCR,GENOMIC,metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,PSPro-Elution-Buffer-Blank-1,237,SRP508123,,,,,,,,DNA Extraction Blank,
SRR29055090,AMPLICON,502,25100,PRJNA1111477,SAMN41393730,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,79269,DUKE UNIVERSITY,2023-01-03,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,SRX24579800,uncalculated,uncalculated,missing: control sample,not applicable,Illumina MiSeq,not applicable,236,PAIRED,PCR,GENOMIC,metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,PSPro-Kit-blank-7,236,SRP508123,,,,,,,,DNA Extraction Blank,
SRR29055091,AMPLICON,502,10464190,PRJNA1111477,SAMN41393581,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,5829998,DUKE UNIVERSITY,2022-09-02,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",Mouse Stool,not applicable,SRX24579799,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,235,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-741_Week_0_Label235,235,SRP508123,Mouse,Normal_Chow,"Wild type\, GLP1r(+/+)",House dust mite,male,JI-741,C57BL/6,,
SRR29055092,AMPLICON,502,13536932,PRJNA1111477,SAMN41393579,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,7376298,DUKE UNIVERSITY,2022-09-02,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",Mouse Stool,not applicable,SRX24579798,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,234,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-740_Week_0_Label234,234,SRP508123,Mouse,Normal_Chow,"Wild type\, GLP1r(+/+)",House dust mite,male,JI-740,C57BL/6,,
